v,Feature importance based on training set,Feature importance based on test set,Subtypes,colors,x,y,Bit Substructure,Proportion in inhibitors,Proportion in non-inhibitors
PubChemFP775,0.0,0.0,PubChemFP,#d600ff,35,2,Brc1c(Br)cccc1,0.0,0.0
PubChemFP774,0.0,0.0,PubChemFP,#d600ff,29,4,Clc1c(Br)cccc1,0.0,0.0
PubChemFP773,0.0,0.0,PubChemFP,#d600ff,26,7,Clc1c(Cl)cccc1,0.0,0.0
PubChemFP562,0.0,0.0,PubChemFP,#d600ff,24,4,Br-C-C=O,0.0,0.0
PubChemFP58,0.0,0.0,PubChemFP,#d600ff,18,12,>= 1 Fe,0.0,0.0
PubChemFP588,0.0,-1.4259161329466252e-06,PubChemFP,#d600ff,35,28,O=C-C-C=O,0.0,0.0012165450121654502
PubChemFP769,0.0,0.0,PubChemFP,#d600ff,31,1,Sc1c(Br)cccc1,0.0,0.0
MACCSFP10,0.0,0.0,MACCSFP,#00c7ff,15,6,"('[Be,Mg,Ca,Sr,Ba,Ra]', 0)",0.0,0.0
PubChemFP190,0.0,0.0,PubChemFP,#d600ff,18,21,>= 2 unsaturated non-aromatic nitrogen-containing ring size 6,0.0,0.0
PubChemFP47,0.0,0.0,PubChemFP,#d600ff,27,17,>= 2 I,0.0,0.0
PubChemFP314,0.0,0.0,PubChemFP,#d600ff,13,10,O-P,0.0,0.0
PubChemFP241,0.0,0.0,PubChemFP,#d600ff,17,14,>= 1 any ring size 9,0.0,0.0
PubChemFP234,0.0,0.0,PubChemFP,#d600ff,19,10,>= 2 any ring size 8,0.0,0.0
PubChemFP231,0.0,0.0,PubChemFP,#d600ff,18,14,>= 1 unsaturated non-aromatic carbon-only ring size 8,0.0,0.0
PubChemFP230,0.0,0.0,PubChemFP,#d600ff,20,10,>= 1 saturated or aromatic heteroatom-containing ring size 8,0.0,0.0
PubChemFP229,0.0,0.0,PubChemFP,#d600ff,19,9,>= 1 saturated or aromatic nitrogen-containing ring size 8,0.0,0.0
PubChemFP228,0.0,0.0,PubChemFP,#d600ff,19,11,>= 1 saturated or aromatic carbon-only ring size 8,0.0,0.0
PubChemFP223,0.0,0.0,PubChemFP,#d600ff,14,17,>= 2 saturated or aromatic heteroatom-containing ring size 7,0.0,0.0
PubChemFP222,0.0,0.0,PubChemFP,#d600ff,14,16,>= 2 saturated or aromatic nitrogen-containing ring size 7,0.0,0.0
PubChemFP221,0.0,0.0,PubChemFP,#d600ff,15,16,>= 2 saturated or aromatic carbon-only ring size 7,0.0,0.0
PubChemFP220,0.0,0.0,PubChemFP,#d600ff,15,17,>= 2 any ring size 7,0.0,0.0
PubChemFP217,0.0,0.0,PubChemFP,#d600ff,17,16,>= 1 unsaturated non-aromatic carbon-only ring size 7,0.0,0.0
PubChemFP196,0.0,0.0,PubChemFP,#d600ff,15,15,>= 3 unsaturated non-aromatic carbon-only ring size 6,0.0,0.0
PubChemFP191,0.0,0.0,PubChemFP,#d600ff,18,20,>= 2 unsaturated non-aromatic heteroatom-containing ring size 6,0.0,0.0
PubChemFP189,0.0,0.0,PubChemFP,#d600ff,16,16,>= 2 unsaturated non-aromatic carbon-only ring size 6,0.0,0.0
PubChemFP174,0.0,0.0,PubChemFP,#d600ff,20,11,>= 5 saturated or aromatic heteroatom-containing ring size 5,0.0,0.0
PubChemFP173,0.0,0.0,PubChemFP,#d600ff,21,12,>= 5 saturated or aromatic nitrogen-containing ring size 5,0.0,0.0
PubChemFP172,0.0,0.0,PubChemFP,#d600ff,22,10,>= 5 saturated or aromatic carbon-only ring size 5,0.0,0.0
PubChemFP171,0.0,0.0,PubChemFP,#d600ff,20,13,>= 5 any ring size 5,0.0,0.0
PubChemFP167,0.0,0.0,PubChemFP,#d600ff,22,12,>= 4 saturated or aromatic heteroatom-containing ring size 5,0.0,0.0
PubChemFP166,0.0,0.0,PubChemFP,#d600ff,22,11,>= 4 saturated or aromatic nitrogen-containing ring size 5,0.0,0.0
PubChemFP165,0.0,0.0,PubChemFP,#d600ff,21,10,>= 4 saturated or aromatic carbon-only ring size 5,0.0,0.0
PubChemFP164,0.0,0.0,PubChemFP,#d600ff,20,12,>= 4 any ring size 5,0.0,0.0
PubChemFP160,0.0,0.0,PubChemFP,#d600ff,23,12,>= 3 saturated or aromatic heteroatom-containing ring size 5,0.0,0.0
PubChemFP242,0.0,0.0,PubChemFP,#d600ff,16,14,>= 1 saturated or aromatic carbon-only ring size 9,0.0,0.0
PubChemFP243,0.0,0.0,PubChemFP,#d600ff,15,13,>= 1 saturated or aromatic nitrogen-containing ring size 9,0.0,0.0
PubChemFP244,0.0,0.0,PubChemFP,#d600ff,15,14,>= 1 saturated or aromatic heteroatom-containing ring size 9,0.0,0.0
PubChemFP29,0.0,0.0,PubChemFP,#d600ff,19,8,>= 2 Si,0.0,0.0
PubChemFP31,0.0,0.0,PubChemFP,#d600ff,14,11,>= 2 P,0.0,0.0
PubChemFP309,0.0,0.0,PubChemFP,#d600ff,12,5,O-O,0.0,0.0
PubChemFP306,0.0,0.0,PubChemFP,#d600ff,25,12,N-Cl,0.0,0.0
PubChemFP304,0.0,0.0,PubChemFP,#d600ff,13,12,N-P,0.0,0.0
PubChemFP303,0.0,0.0,PubChemFP,#d600ff,20,8,N-Si,0.0,0.0
PubChemFP30,0.0,0.0,PubChemFP,#d600ff,12,12,>= 1 P,0.0,0.0
PubChemFP296,0.0,0.0,PubChemFP,#d600ff,21,18,C-Se,0.0,0.0
PubChemFP295,0.0,0.0,PubChemFP,#d600ff,16,21,C-As,0.0,0.0
PubChemFP292,0.0,0.0,PubChemFP,#d600ff,15,10,C-P,0.0,0.0
PubChemFP291,0.0,0.0,PubChemFP,#d600ff,21,7,C-Si,0.0,0.0
PubChemFP28,0.0,0.0,PubChemFP,#d600ff,20,6,>= 1 Si,0.0,0.0
PubChemFP248,0.0,0.0,PubChemFP,#d600ff,19,13,>= 1 any ring size 10,0.0,0.0
PubChemFP277,0.0,0.0,PubChemFP,#d600ff,18,7,B-F,0.0,0.0
PubChemFP276,0.0,0.0,PubChemFP,#d600ff,16,7,B-O,0.0,0.0
PubChemFP275,0.0,0.0,PubChemFP,#d600ff,17,8,B-N,0.0,0.0
PubChemFP274,0.0,0.0,PubChemFP,#d600ff,16,9,B-C,0.0,0.0
PubChemFP27,0.0,0.0,PubChemFP,#d600ff,12,6,>= 2 Na,0.0,0.0
PubChemFP26,0.0,0.0,PubChemFP,#d600ff,13,6,>= 1 Na,0.0,0.0
PubChemFP252,0.0,0.0,PubChemFP,#d600ff,19,15,>= 1 unsaturated non-aromatic carbon-only ring size 10,0.0,0.0
PubChemFP251,0.0,0.0,PubChemFP,#d600ff,17,11,>= 1 saturated or aromatic heteroatom-containing ring size 10,0.0,0.0
PubChemFP250,0.0,0.0,PubChemFP,#d600ff,18,10,>= 1 saturated or aromatic nitrogen-containing ring size 10,0.0,0.0
PubChemFP249,0.0,0.0,PubChemFP,#d600ff,17,12,>= 1 saturated or aromatic carbon-only ring size 10,0.0,0.0
PubChemFP159,0.0,0.0,PubChemFP,#d600ff,22,13,>= 3 saturated or aromatic nitrogen-containing ring size 5,0.0,0.0
PubChemFP158,0.0,0.0,PubChemFP,#d600ff,23,11,>= 3 saturated or aromatic carbon-only ring size 5,0.0,0.0
PubChemFP154,0.0,0.0,PubChemFP,#d600ff,21,11,>= 2 unsaturated non-aromatic carbon-only ring size 5,0.0,0.0
MACCSFP35,0.0,0.0,MACCSFP,#00c7ff,14,7,"('[Li,Na,K,Rb,Cs,Fr]', 0)",0.0,0.0
PharmacoErGFP237,0.0,0.0,PharmacoErGFP,#003fff,7,9,"('Positive', 'Positive', 7)",0.0,0.0
PharmacoErGFP236,0.0,0.0,PharmacoErGFP,#003fff,6,10,"('Positive', 'Positive', 6)",0.0,0.0
PharmacoErGFP235,0.0,0.0,PharmacoErGFP,#003fff,5,12,"('Positive', 'Positive', 5)",0.0,0.0
PharmacoErGFP234,0.0,0.0,PharmacoErGFP,#003fff,5,14,"('Positive', 'Positive', 4)",0.0,0.0
PharmacoErGFP233,0.0,0.0,PharmacoErGFP,#003fff,5,16,"('Positive', 'Positive', 3)",0.0,0.0
MACCSFP9,0.0,0.0,MACCSFP,#00c7ff,15,12,"('[Fe,Co,Ni,Ru,Rh,Pd,Os,Ir,Pt]', 0)",0.0,0.0
MACCSFP7,0.0,0.0,MACCSFP,#00c7ff,18,9,"('[V,Cr,Mn,Nb,Mo,Tc,Ta,W,Re]', 0)",0.0,0.0
MACCSFP68,0.0,0.0,MACCSFP,#00c7ff,11,34,"('[!#6;!#1;!H0]~[!#6;!#1;!H0]', 0)",0.001447178002894356,0.0
MACCSFP5,0.0,0.0,MACCSFP,#00c7ff,22,8,"('[Sc,Ti,Y,Zr,Hf]', 0)",0.0,0.0
MACCSFP44,0.0,0.0,MACCSFP,#00c7ff,16,10,"('[!#1;!#6;!#7;!#8;!#9;!#14;!#15;!#16;!#17;!#35;!#53]', 0)",0.0,0.0
MACCSFP31,0.0,0.0,MACCSFP,#00c7ff,18,8,"('[!#6;!#1]~[F,Cl,Br,I]', 0)",0.0,0.0
PharmacoErGFP239,0.0,0.0,PharmacoErGFP,#003fff,8,6,"('Positive', 'Positive', 9)",0.0,0.0
MACCSFP30,0.0,0.0,MACCSFP,#00c7ff,21,8,"('[#6]~[!#6;!#1](~[#6])(~[#6])~*', 0)",0.0,0.0
MACCSFP3,0.0,0.0,MACCSFP,#00c7ff,20,16,"('[#32,#33,#34,#50,#51,#52,#82,#83,#84]', 0)",0.0,0.0
MACCSFP29,0.0,0.0,MACCSFP,#00c7ff,12,11,"('[#15]', 0)",0.0,0.0
MACCSFP20,0.0,0.0,MACCSFP,#00c7ff,21,6,"('[#14]', 0)",0.0,0.0
MACCSFP18,0.0,0.0,MACCSFP,#00c7ff,16,8,"('[#5,#13,#31,#49,#81]', 0)",0.0,0.0
MACCSFP166,0.0,0.0,MACCSFP,#00c7ff,17,10,"('?', 0)",0.0,0.0
MACCSFP16,0.0,0.0,MACCSFP,#00c7ff,0,32,"('[!#6;!#1]1~*~*~1', 0)",0.0,0.0
MACCSFP15,0.0,0.0,MACCSFP,#00c7ff,29,18,"('[#8]~[#6](~[#8])~[#8]', 0)",0.0,0.0
MACCSFP14,0.0,0.0,MACCSFP,#00c7ff,15,1,"('[#16]-[#16]', 0)",0.0,0.0
MACCSFP12,0.0,0.0,MACCSFP,#00c7ff,17,13,"('[Cu,Zn,Ag,Cd,Au,Hg]', 0)",0.0,0.0
PharmacoErGFP238,0.0,0.0,PharmacoErGFP,#003fff,8,8,"('Positive', 'Positive', 8)",0.0,0.0
PharmacoErGFP254,0.0,0.0,PharmacoErGFP,#003fff,6,6,"('Positive', 'Negative', 3)",0.0,0.0
PubChemFP147,0.0,0.0,PubChemFP,#d600ff,20,14,>= 1 unsaturated non-aromatic carbon-only ring size 5,0.0,0.0
PharmacoErGFP357,0.0,0.0,PharmacoErGFP,#003fff,8,2,"('Negative', 'Aromatic', 1)",0.0,0.0
PubChemFP139,0.0,0.0,PubChemFP,#d600ff,2,31,>= 2 saturated or aromatic heteroatom-containing ring size 4,0.0,0.0
PubChemFP138,0.0,0.0,PubChemFP,#d600ff,2,30,>= 2 saturated or aromatic nitrogen-containing ring size 4,0.0,0.0
PubChemFP137,0.0,0.0,PubChemFP,#d600ff,1,32,>= 2 saturated or aromatic carbon-only ring size 4,0.0,0.0
PubChemFP136,0.0,0.0,PubChemFP,#d600ff,1,33,>= 2 any ring size 4,0.0,0.0
PubChemFP469,0.0,0.0,PubChemFP,#d600ff,17,2,S-S-C:C,0.0,0.0
PubChemFP133,0.0,0.0,PubChemFP,#d600ff,2,32,>= 1 unsaturated non-aromatic carbon-only ring size 4,0.0,0.0
PubChemFP125,0.0,0.0,PubChemFP,#d600ff,0,29,>= 2 saturated or aromatic heteroatom-containing ring size 3,0.0,0.0012165450121654502
PubChemFP124,0.0,0.0,PubChemFP,#d600ff,0,28,>= 2 saturated or aromatic nitrogen-containing ring size 3,0.0,0.0012165450121654502
PubChemFP123,0.0,0.0,PubChemFP,#d600ff,1,30,>= 2 saturated or aromatic carbon-only ring size 3,0.0,0.0012165450121654502
PubChemFP122,0.0,0.0,PubChemFP,#d600ff,1,31,>= 2 any ring size 3,0.0,0.0012165450121654502
PharmacoErGFP336,0.0,0.0,PharmacoErGFP,#003fff,1,15,"('Negative', 'Hydrophobic', 1)",0.0,0.0
PharmacoErGFP258,0.0,0.0,PharmacoErGFP,#003fff,9,3,"('Positive', 'Negative', 7)",0.0,0.0
PharmacoErGFP314,0.0,0.0,PharmacoErGFP,#003fff,5,1,"('Positive', 'Aromatic', 21)",0.0,0.0
PharmacoErGFP313,0.0,0.0,PharmacoErGFP,#003fff,4,1,"('Positive', 'Aromatic', 20)",0.0,0.0
PharmacoErGFP312,0.0,0.0,PharmacoErGFP,#003fff,5,2,"('Positive', 'Aromatic', 19)",0.0,0.0
PharmacoErGFP308,0.0,0.0,PharmacoErGFP,#003fff,4,6,"('Positive', 'Aromatic', 15)",0.0,0.0
PharmacoErGFP301,0.0,0.0,PharmacoErGFP,#003fff,3,3,"('Positive', 'Aromatic', 8)",0.0,0.0
PharmacoErGFP300,0.0,0.0,PharmacoErGFP,#003fff,8,5,"('Positive', 'Aromatic', 7)",0.0,0.0
PharmacoErGFP299,0.0,0.0,PharmacoErGFP,#003fff,11,7,"('Positive', 'Aromatic', 6)",0.0,0.0
PharmacoErGFP298,0.0,0.0,PharmacoErGFP,#003fff,10,8,"('Positive', 'Aromatic', 5)",0.0,0.0
PharmacoErGFP278,0.0,0.0,PharmacoErGFP,#003fff,0,16,"('Positive', 'Hydrophobic', 6)",0.0,0.0
PharmacoErGFP259,0.0,0.0,PharmacoErGFP,#003fff,9,2,"('Positive', 'Negative', 8)",0.0,0.0
PubChemFP313,0.0,0.0,PubChemFP,#d600ff,19,7,O-Si,0.0,0.0
PubChemFP135,0.0,0.0,PubChemFP,#d600ff,2,35,>= 1 unsaturated non-aromatic heteroatom-containing ring size 4,0.0,0.0
PubChemFP93,0.0,0.0,PubChemFP,#d600ff,15,11,>= 1 Pt,0.0,0.0
PubChemFP331,0.0,0.0,PubChemFP,#d600ff,25,3,C(~Br)(:N),0.0,0.0
PubChemFP424,0.0,0.0,PubChemFP,#d600ff,13,13,N=P,0.0,0.0
PubChemFP361,0.0,0.0,PubChemFP,#d600ff,27,11,C(~Cl)(~H),0.0,0.0
PubChemFP415,0.0,0.0,PubChemFP,#d600ff,22,6,Si(~C)(~C),0.0,0.0
PubChemFP413,0.0,0.0,PubChemFP,#d600ff,16,0,S(~C)(~H),0.0,0.0
PubChemFP348,0.0,0.0,PubChemFP,#d600ff,14,10,C(~C)(~H)(~P),0.0,0.0
PubChemFP35,0.0,0.0,PubChemFP,#d600ff,16,5,>= 4 S,0.0,0.0
PubChemFP411,0.0,0.0,PubChemFP,#d600ff,13,8,P(~O)(~O),0.0,0.0
PubChemFP354,0.0,0.0,PubChemFP,#d600ff,20,7,C(~C)(~Si),0.0,0.0
PubChemFP410,0.0,0.0,PubChemFP,#d600ff,14,12,P(~C)(~C),0.0,0.0
PubChemFP41,0.0,0.0,PubChemFP,#d600ff,15,7,>= 1 K,0.0,0.0
PubChemFP408,0.0,0.0,PubChemFP,#d600ff,11,3,O(~H)(~S),0.0,0.0
PubChemFP407,0.0,0.0,PubChemFP,#d600ff,13,9,O(~C)(~P),0.0,0.0
PubChemFP404,0.0,0.0,PubChemFP,#d600ff,26,34,N(:C)(:C)(:C),0.0,0.0
PubChemFP4,0.0,0.0,PubChemFP,#d600ff,15,8,>= 1 Li,0.0,0.0
PubChemFP39,0.0,0.0,PubChemFP,#d600ff,26,9,>= 4 Cl,0.0,0.0
PubChemFP369,0.0,0.0,PubChemFP,#d600ff,22,7,C(~H)(~Si),0.0,0.0
PubChemFP36,0.0,0.0,PubChemFP,#d600ff,18,6,>= 8 S,0.0,0.0
PubChemFP425,0.0,0.0,PubChemFP,#d600ff,14,9,P=O,0.0,0.0
PubChemFP343,0.0,0.0,PubChemFP,#d600ff,28,10,C(~C)(~Cl)(~H),0.0,0.0
PubChemFP360,0.0,0.0,PubChemFP,#d600ff,27,10,C(~Cl)(~Cl),0.0,0.0
PubChemFP323,0.0,0.0,PubChemFP,#d600ff,15,9,P-H,0.0,0.0
PubChemFP433,0.0,0.0,PubChemFP,#d600ff,29,11,C(-C)(-Cl)(=O),0.0,0.0
PubChemFP456,0.0,0.0,PubChemFP,#d600ff,14,8,P(-O)(=O),0.0,0.0
PubChemFP317,0.0,0.0,PubChemFP,#d600ff,17,6,F-S,0.0,0.0
PubChemFP32,0.0,0.0,PubChemFP,#d600ff,13,11,>= 4 P,0.0,0.0
PubChemFP45,0.0,0.0,PubChemFP,#d600ff,35,1,>= 4 Br,0.0,0.0
PubChemFP444,0.0,0.0,PubChemFP,#d600ff,28,12,C(-Cl)(=O),0.0,0.0
PubChemFP320,0.0,0.0,PubChemFP,#d600ff,19,6,Si-H,0.0,0.0
PubChemFP44,0.0,0.0,PubChemFP,#d600ff,33,1,>= 2 Br,0.0,0.0
PubChemFP329,0.0,0.0,PubChemFP,#d600ff,25,5,C(~Br)(~H),0.0,0.0
PubChemFP727,-1.3298478207524056e-08,0.0,PubChemFP,#d600ff,28,0,Sc1ccc(Br)cc1,0.0,0.0024330900243309003
PharmacoErGFP246,-1.7748237379766607e-08,8.401755047238169e-07,PharmacoErGFP,#003fff,2,4,"('Positive', 'Positive', 16)",0.0,0.0036496350364963502
PharmacoErGFP320,-1.8692259851071924e-08,0.0,PharmacoErGFP,#003fff,0,4,"('Negative', 'Negative', 6)",0.0,0.0012165450121654502
PharmacoErGFP321,-3.535100373541766e-08,0.0,PharmacoErGFP,#003fff,0,5,"('Negative', 'Negative', 7)",0.0,0.0012165450121654502
PharmacoErGFP245,-5.210903741836859e-08,0.0,PharmacoErGFP,#003fff,1,1,"('Positive', 'Positive', 15)",0.0,0.0012165450121654502
PubChemFP505,-7.365453097429864e-08,2.0867115572920092e-05,PubChemFP,#d600ff,35,3,Cl-C:C-O,0.001447178002894356,0.0024330900243309003
PharmacoErGFP309,-7.510924143749875e-08,0.0,PharmacoErGFP,#003fff,4,5,"('Positive', 'Aromatic', 16)",0.001447178002894356,0.0
PubChemFP478,-8.030309656126278e-08,0.0,PubChemFP,#d600ff,25,2,S-C=N-[#1],0.0,0.0012165450121654502
PubChemFP790,-8.646618143703932e-08,0.0,PubChemFP,#d600ff,28,1,SC1CCC(Br)CC1,0.0,0.0024330900243309003
PubChemFP786,-8.920530891742828e-08,0.0,PubChemFP,#d600ff,29,1,OC1CCC(Br)CC1,0.0,0.0012165450121654502
PharmacoErGFP376,-1.4570041384498467e-07,3.284764917277361e-05,PharmacoErGFP,#003fff,1,23,"('Negative', 'Aromatic', 20)",0.004341534008683068,0.006082725060827251
PubChemFP583,-1.556971225835646e-07,-3.82332425363785e-06,PubChemFP,#d600ff,34,6,Cl-C:C-O-C,0.001447178002894356,0.0012165450121654502
PubChemFP839,-1.8444689653396296e-07,0.0,PubChemFP,#d600ff,23,9,CC1CC(C)CC1,0.0,0.0024330900243309003
PubChemFP182,-1.9709902915332478e-07,0.0,PubChemFP,#d600ff,18,15,>= 1 unsaturated non-aromatic carbon-only ring size 6,0.002894356005788712,0.0012165450121654502
PubChemFP803,-2.318800788603248e-07,0.0,PubChemFP,#d600ff,35,21,OC1CC(O)CCC1,0.0,0.0012165450121654502
PubChemFP208,-2.407314917962644e-07,0.0,PubChemFP,#d600ff,11,16,>= 5 saturated or aromatic nitrogen-containing ring size 6,0.0,0.0012165450121654502
PubChemFP551,-2.930606600171082e-07,-7.07648302379349e-05,PubChemFP,#d600ff,35,6,Cl-C-C-O,0.001447178002894356,0.0024330900243309003
PubChemFP764,-3.0596217154288397e-07,4.65684815457168e-05,PubChemFP,#d600ff,35,4,Oc1c(Cl)cccc1,0.001447178002894356,0.0024330900243309003
PubChemFP741,-3.060910943042394e-07,0.0,PubChemFP,#d600ff,23,5,Oc1cc(S)ccc1,0.0,0.0012165450121654502
PharmacoErGFP316,-3.224284934599808e-07,0.0,PharmacoErGFP,#003fff,5,0,"('Negative', 'Negative', 2)",0.001447178002894356,0.0
PharmacoErGFP302,-4.213210965109404e-07,0.0,PharmacoErGFP,#003fff,2,0,"('Positive', 'Aromatic', 9)",0.001447178002894356,0.0
PharmacoErGFP305,-4.5478713417423933e-07,0.0,PharmacoErGFP,#003fff,3,2,"('Positive', 'Aromatic', 12)",0.004341534008683068,0.0
PubChemFP823,-4.92239001503858e-07,-4.667543659131468e-06,PubChemFP,#d600ff,30,4,CC1C(Br)CCCC1,0.0,0.0072992700729927005
PharmacoErGFP297,-5.159611728977609e-07,0.0,PharmacoErGFP,#003fff,9,9,"('Positive', 'Aromatic', 4)",0.0,0.0012165450121654502
PharmacoErGFP244,-6.429141979902298e-07,0.0,PharmacoErGFP,#003fff,0,0,"('Positive', 'Positive', 14)",0.005788712011577424,0.004866180048661801
PubChemFP575,-6.645717773867688e-07,0.0,PubChemFP,#d600ff,35,24,O-C-C:C-O,0.0,0.0024330900243309003
PharmacoErGFP241,-6.76877454142133e-07,-2.8664209450468547e-08,PharmacoErGFP,#003fff,1,2,"('Positive', 'Positive', 11)",0.002894356005788712,0.0267639902676399
PubChemFP563,-8.243978916189221e-07,-4.0361829298118934e-05,PubChemFP,#d600ff,29,15,O-C-O-C,0.01447178002894356,0.00851581508515815
PubChemFP740,-8.549402691349073e-07,0.0,PubChemFP,#d600ff,35,19,Oc1cc(O)ccc1,0.0,0.0012165450121654502
PharmacoErGFP58,-9.068557300095925e-07,0.0,PharmacoErGFP,#003fff,9,5,"('Donor', 'Positive', 17)",0.004341534008683068,0.0
PubChemFP455,-1.0303525669885794e-06,-3.406404223471604e-06,PubChemFP,#d600ff,29,34,N(-O)(=O),0.0,0.009732360097323601
PharmacoErGFP378,-1.0989606380462646e-06,0.0,PharmacoErGFP,#003fff,0,20,"('Hydrophobic', 'Hydrophobic', 1)",0.0,0.0012165450121654502
PubChemFP804,-1.1073148324380888e-06,0.0,PubChemFP,#d600ff,22,4,OC1CC(S)CCC1,0.0,0.0012165450121654502
PubChemFP760,-1.1822435820318944e-06,-9.266537075003356e-06,PubChemFP,#d600ff,30,3,Cc1c(Br)cccc1,0.0,0.0072992700729927005
PubChemFP13,-1.244099179564806e-06,0.00011192497454193262,PubChemFP,#d600ff,14,14,>= 32 C,0.010130246020260492,0.0024330900243309003
PubChemFP367,-1.3176848234763838e-06,1.3598731081754245e-05,PubChemFP,#d600ff,28,13,C(~H)(~O)(~O),0.01447178002894356,0.0072992700729927005
PubChemFP835,-1.5314114241715693e-06,0.0,PubChemFP,#d600ff,31,0,NC1C(Br)CCCC1,0.001447178002894356,0.0024330900243309003
PharmacoErGFP358,-1.5561984590406475e-06,0.0,PharmacoErGFP,#003fff,10,2,"('Negative', 'Aromatic', 2)",0.001447178002894356,0.0
PharmacoErGFP75,-2.1976842121684825e-06,0.0,PharmacoErGFP,#003fff,6,3,"('Donor', 'Negative', 13)",0.005788712011577424,0.0012165450121654502
MACCSFP8,-2.240066316494538e-06,0.0,MACCSFP,#00c7ff,1,36,"('[!#6;!#1]1~*~*~*~1', 0)",0.001447178002894356,0.0
PubChemFP730,-2.929402038109874e-06,0.0,PubChemFP,#d600ff,28,3,Nc1ccc(Br)cc1,0.0,0.0012165450121654502
PharmacoErGFP248,-3.14555854408205e-06,-2.481361949246974e-07,PharmacoErGFP,#003fff,3,8,"('Positive', 'Positive', 18)",0.002894356005788712,0.0024330900243309003
PubChemFP743,-3.238441037722861e-06,0.0,PubChemFP,#d600ff,34,5,Oc1cc(Cl)ccc1,0.002894356005788712,0.0
PubChemFP522,-3.580469445707557e-06,0.0,PubChemFP,#d600ff,13,33,C-N-N-[#1],0.005788712011577424,0.009732360097323601
PubChemFP454,-3.83887470756239e-06,-4.78800900871601e-06,PubChemFP,#d600ff,33,34,N(-C)(=O),0.002894356005788712,0.0170316301703163
PharmacoErGFP355,-4.131771808801865e-06,0.0,PharmacoErGFP,#003fff,7,5,"('Negative', 'Hydrophobic', 20)",0.002894356005788712,0.0
MACCSFP26,-4.2360641585581504e-06,0.0,MACCSFP,#00c7ff,18,16,"('[#6]=;@[#6](@*)@*', 0)",0.001447178002894356,0.0012165450121654502
PharmacoErGFP163,-4.318018187954298e-06,-4.2222841567518543e-07,PharmacoErGFP,#003fff,0,7,"('Acceptor', 'Positive', 17)",0.011577424023154847,0.023114355231143552
MACCSFP39,-4.406587397753903e-06,-0.00024261482452092586,MACCSFP,#00c7ff,14,5,"('[#8]~[#16](~[#8])~[#8]', 0)",0.002894356005788712,0.006082725060827251
PharmacoErGFP340,-4.734822418084317e-06,0.0,PharmacoErGFP,#003fff,1,10,"('Negative', 'Hydrophobic', 5)",0.00723589001447178,0.0012165450121654502
PubChemFP216,-5.303617289731388e-06,0.0,PubChemFP,#d600ff,15,18,>= 1 saturated or aromatic heteroatom-containing ring size 7,0.001447178002894356,0.004866180048661801
MACCSFP28,-8.339843951377102e-06,1.0237808486301958e-05,MACCSFP,#00c7ff,29,12,"('[!#6;!#1]~[CH2]~[!#6;!#1]', 0)",0.023154848046309694,0.0072992700729927005
PubChemFP498,-8.948662843621946e-06,-0.005632794800667917,PubChemFP,#d600ff,34,14,O-C=C-C,0.5296671490593343,0.3613138686131387
PubChemFP690,-9.762953720571232e-06,-0.0007664514521724675,PubChemFP,#d600ff,34,22,O-C-C-C-C-C-O,0.005788712011577424,0.04866180048661801
PubChemFP759,-1.1077608666865135e-05,3.51134650911078e-07,PubChemFP,#d600ff,32,5,Cc1c(Cl)cccc1,0.004341534008683068,0.0267639902676399
PharmacoErGFP352,-1.2406041799528644e-05,0.0,PharmacoErGFP,#003fff,5,8,"('Negative', 'Hydrophobic', 17)",0.002894356005788712,0.0
PubChemFP514,-1.2757826773512893e-05,1.7918670844108142e-05,PubChemFP,#d600ff,35,34,O-N-C-C,0.005788712011577424,0.030413625304136254
PharmacoErGFP419,-1.3442540710617568e-05,0.00015365410792200773,PharmacoErGFP,#003fff,11,11,"('Hydrophobic', 'Aromatic', 21)",0.011577424023154847,0.0036496350364963502
MACCSFP40,-1.5679987008909713e-05,-0.0001539500356700918,MACCSFP,#00c7ff,12,4,"('[#16]-[#8]', 0)",0.002894356005788712,0.006082725060827251
PharmacoErGFP223,-1.926622257286681e-05,-2.772811996309965e-05,PharmacoErGFP,#003fff,4,35,"('Acceptor', 'Aromatic', 14)",0.008683068017366137,0.02068126520681265
PubChemFP398,-2.033403431922487e-05,0.0,PubChemFP,#d600ff,14,33,N(~H)(~N),0.005788712011577424,0.010948905109489052
PharmacoErGFP396,-2.3341165424517474e-05,0.001191230950337907,PharmacoErGFP,#003fff,0,25,"('Hydrophobic', 'Hydrophobic', 19)",0.04630969609261939,0.04744525547445255
PubChemFP494,-2.3885945450885515e-05,-0.0006096101316966918,PubChemFP,#d600ff,31,26,O=C-C:N,0.06367583212735166,0.049878345498783457
PubChemFP805,-2.4810213641812684e-05,0.0,PubChemFP,#d600ff,33,16,OC1CC(N)CCC1,0.004341534008683068,0.0072992700729927005
PubChemFP423,-2.701349069617054e-05,1.3410432362359614e-06,PubChemFP,#d600ff,31,35,N=O,0.002894356005788712,0.0170316301703163
PubChemFP729,-2.8624072139882273e-05,1.158650985944032e-05,PubChemFP,#d600ff,32,8,Nc1ccc(Cl)cc1,0.002894356005788712,0.037712895377128956
PubChemFP669,-3.29173982051012e-05,0.0,PubChemFP,#d600ff,33,4,Cl-C:C-C=O,0.005788712011577424,0.0024330900243309003
