,smiles,malaria,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
2748,Cc1ccc(cc1)C(O)CNc2ccnc(Nc3cccc(c3)c4csc(C)n4)n2,-0.1911683226829966,1,5,1,2,4,2,3,2,2,5
2749,Fc1cc(F)cc(NC(=O)N2CCCN(CCCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)c1,-0.3454713817350021,2,5,5,5,5,1,1,2,4,3
2750,CCOC(=O)c1cc(Cl)cc(Cl)c1OCCCON2C(=NC(=NC2(C)C)N)N,-5.744604469176456,1,3,3,2,2,2,3,4,1,5
2751,CN1C=C(C(c2ccccc12)c3c[nH]c4ccccc34)c5ccc6ccccc6n5,0.13453089295760606,1,4,4,3,2,2,4,1,4,3
2752,CCc1nc(N)nc(N)c1c2ccc(F)cc2,-0.8978918933501076,2,1,2,2,3,5,5,2,4,4
2753,COc1ccc2nccc(C(OC(=O)CCC(=O)O)C3CC45CC(C=C)C4CCN35)c2c1,-4.267270397375693,3,5,5,1,1,5,4,1,2,2
2754,COc1cccc(c1)C2CCN(CCN3CCC(CNC(=O)c4ccc(cc4)c5ccc(cc5)C(F)(F)F)CC3)CC2,-0.1214594712213282,4,3,3,5,5,2,4,1,5,1
2755,O=C1CSc2ccccc2N1,2.3655598921554346,5,4,2,1,3,5,2,5,2,1
2756,CCCCCCCN1CC[C@@H](C[C@@H](Cc2ccnc3ccc(OC)cc23)OC(=O)[C@](OC)(c4ccccc4)C(F)(F)F)[C@H](C1)C=C,-0.13220096146924176,4,4,5,1,1,5,3,1,4,1
2757,OCCN1CCN(CC1)c2nc(Nc3cccc(F)c3)c4cnn(c5ccccc5)c4n2,-0.188510793867971,3,2,1,4,4,1,5,2,3,2
2758,Fc1cccc(Nc2nc(NCC3CCCO3)c4ccccc4n2)c1,-1.9519282213808764,5,1,5,1,3,3,4,4,3,3
2759,CC(=O)Nc1ccc2NC(=O)[C@H](CCC(=O)O)N(C(C3CC3)C(=O)NCC(=O)O)C(=O)c2c1,0.2342812957246657,5,1,3,5,3,4,2,3,2,5
2760,Cc1nc2C(=O)c3cc(Oc4cccc(c4)C(F)(F)F)ccc3c2c(O)c1Cl,-3.2985557608513445,1,4,2,5,5,4,3,3,1,5
2761,O=C(Cc1ccsc1)N2CCOc3c(C2)cc(cc3OCCc4ccccn4)c5csc6ccccc56,-0.9702190738997108,2,5,3,1,1,1,4,3,1,3
2762,CCCN[P+](CC(C)C)(NCCC)NCCC,-1.556371191497408,2,4,1,1,3,4,3,5,1,1
2763,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(=O)C)cc1,-1.984003610036125,4,1,3,4,1,3,1,3,2,3
2764,Cc1cccc2[nH]c(nc12)c3cccc(c3)c4cccc(CNCC5CCCO5)c4,-0.5079093568755809,5,3,2,5,3,4,5,4,5,3
2765,Oc1ccc(Cl)cc1CN2CCCC(COC(c3ccc(F)cc3)c4ccc(F)cc4)C2,-0.38952416133506973,5,5,3,4,2,4,5,2,1,1
2766,COC(=O)c1ccc(CC(C)NCC(O)c2ccccc2Cl)cc1,0.01336649702806207,4,5,4,2,2,4,3,3,1,4
2767,CCc1ccc(NC(=O)c2ccc(CN3CCCN(Cc4cccs4)CC3)cc2)cc1,-0.18979561289573896,1,4,2,3,3,5,3,5,2,3
2768,Fc1ccccc1\C=C\C(=O)NCCC2CCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2,-0.1375658526962876,2,5,4,2,4,4,3,1,1,5
2769,Cc1ccn2c(NC(C)(C)CC(C)(C)C)c(nc2c1)c3ccccc3OS(=O)(=O)CC45CCC(CC4=O)C5(C)C,0.3074846997479607,4,4,1,3,2,1,2,5,4,1
2770,COc1ccc(cc1CN2CCCN(C)CC2)c3cccc(NC(=O)c4ccccc4)c3,-0.3112709717578088,5,1,2,4,3,5,2,1,3,3
2771,COc1cccc(c1)C2(C)CCN(CCCCNC(=O)c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)CC2,-0.18461708149592054,1,4,3,1,4,2,4,3,3,4
2772,Fc1cc(NC(=O)c2ccc3C(=O)N(Cc4ccccc4)C=Nc3c2)cc(c1)c5cccnc5,0.28532669748273143,1,2,3,2,2,4,1,3,3,3
2773,Oc1ccc(cc1c2cccc(c2)C(F)(F)F)C(=O)N[C@@H](CC3CCCCC3)C(=O)NC4CCCc5ccccc45,-0.5102247893031724,2,4,3,4,1,1,2,3,3,4
2774,Cc1[nH]nc2ccc(cc12)c3ccc4nccc(N5CCC(N)CC5)c4c3,-0.5252753551071652,4,2,3,5,4,4,2,4,5,3
2775,CCCCCN1CCCN(Cc2cccc(NC(=O)c3ccc(cc3)c4ccccc4)c2)CC1,-0.36048692890149264,3,3,3,3,2,4,1,5,2,3
2776,Oc1ccccc1C(=O)NC(=O)c2ccccc2O,-0.3513977073642205,1,1,4,1,3,1,2,3,5,3
2777,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NC(=O)\C=C\c4ccc(Cl)c(c4)C(F)(F)F)c2c1,-1.2392317527099,2,4,5,5,5,1,3,5,2,1
2778,Cn1cnc2c(SCc3ccccc3OCc4ccccc4)ncnc12,-0.08087552353508166,3,4,4,4,4,3,3,1,3,3
2779,Nc1c2ccccc2nc3cc(ccc13)C(F)(F)F,-0.1718880143894632,1,5,1,5,3,1,1,2,1,2
2780,CNC(=O)c1cnc(Nc2ccc(OCC(O)CN(C)C)cc2)nc1Nc3cccc(Br)c3,-2.110210760099567,1,1,5,2,1,3,3,3,5,1
2781,Clc1ccc(\C=C\C(=O)NCCCCCN2CCCC(CNC(=O)\C=C\c3ccccc3)C2)cc1Cl,-0.2342105907043245,3,5,5,4,2,5,4,1,4,1
2782,Brc1ccccc1CNc2ccnc(NCCn3ccnc3)n2,-0.10518989021517508,4,2,4,1,3,3,3,4,2,2
2783,CNc1nc(NN=Cc2cc(c(Cl)cc2Cl)[N+](=O)[O-])nc(Nc3cccc(c3)C(F)(F)F)n1,-0.3164765975608454,5,4,4,3,3,5,3,2,2,5
2784,CC(C)(C)C1=NN(CC(=O)NCCc2c[nH]cn2)C(=O)c3cc4ccccc4n3C1,0.22314355131420974,5,5,2,4,4,4,1,4,2,1
2785,Oc1ccc(cc1)c2cc(COc3ccccc3C(F)(F)F)c(cc2COc4ccccc4C(F)(F)F)C5=CCNCC5,-0.25489224962879004,4,1,5,5,1,2,2,5,5,3
2786,CCN(CCN(C)C)Cc1ccc(cc1)c2ccc(NS(=O)(=O)c3cccc4cccnc34)cc2,-0.07188170336088325,5,5,5,3,2,4,3,5,3,1
2787,FC(F)(F)Oc1cccc(CNC(=O)c2cnc3c(c2)nc(c4c[nH]c(n4)c5ccccc5)n3CCc6c[nH]cn6)c1,-0.38176186722363453,2,3,5,4,4,4,3,4,5,3
2788,Brc1ccc(cc1)C(=O)NN2CCOCC2,0.4140944348062188,2,4,5,1,3,4,2,3,5,4
2789,Cc1ccccc1OCC(=O)Nc2ccc(cc2)c3nc4cc5ccccc5cc4[nH]3,-0.28390835389300856,1,5,1,4,5,1,5,5,5,5
2790,CC(C)(C)c1cc(C(=O)N2CCN(CC2)c3cnccn3)n(Cc4ccccc4)n1,0.12784955777888654,5,3,3,5,4,1,3,1,3,1
2791,COc1ccccc1NC(=O)CCN2CCCC(C)C2,0.5001690435774618,5,2,5,2,4,1,1,5,2,1
2792,FC(F)(F)c1ccc2[nH]c(nc2c1)c3ccc(cc3)c4cccc(NC(=O)c5cccnc5)c4,-0.5592685632249002,2,2,2,4,4,1,3,2,3,3
2793,OC(=O)c1ccc2CN(Cc3cccnc3)C(=Nc2c1)c4ccccc4,-0.742337424750717,1,3,1,2,3,3,3,3,5,3
2794,Clc1ccc(cc1Cl)C(=O)N[C@H]2CCN(Cc3ccc(OCCN4CCNCC4)c5ccccc35)C2,-0.2906788904284361,4,5,3,2,5,2,3,1,4,3
2795,C[n+]1cccc2ccc3cccnc3c12,-2.7120582224997487,4,2,2,1,2,5,5,2,2,2
2796,OC(CNCc1ccccc1OC(F)F)c2cccc(c2)C(F)(F)F,-0.2682674210621156,5,2,5,5,4,1,5,3,3,4
2797,CN1CCCC1CCNc2ncc(C(=O)NCCc3ccccc3)c(NCC4CCCCC4)n2,-0.5141645250315053,5,5,3,3,1,5,2,1,4,4
2798,COc1ccc(cc1)C(OCCS(=O)(=O)CCO)(c2ccccc2)c3ccc(OC)cc3,-2.6549834801655177,2,5,3,1,3,5,5,3,4,4
2799,Cn1nc(c(c2ccc(F)cc2)c1NC(=O)Nc3ccc(F)cc3)C(F)(F)F,-0.2821343296738213,1,5,4,2,4,4,4,4,5,4
2800,FC(F)(F)c1cccc(NC(=O)NC2CCN(C2)c3ccnc4cc(Cl)ccc34)c1,-2.118169796270742,1,5,3,4,3,4,1,2,1,3
2801,COc1ccccc1N2C(=N)S\C(=C\c3ccc(cc3)N(C)C)\C2=O,-2.127791802620883,3,3,3,5,5,2,3,3,4,4
2802,Cc1cccc(C)c1NC(=O)N2CCN(CC2)C3CCCCC3,2.525728644308256,2,1,3,3,5,2,3,1,3,2
2803,COc1ccccc1CN2CCC(CNC(=O)c3cc(cs3)c4cccc(c4)C(F)(F)F)C2,0.2713188811784277,3,4,1,1,4,2,5,3,3,4
2804,CCOc1cccc(Nc2c3CCCc3nc4ncnn24)c1,-0.515838165589535,5,1,2,2,1,5,2,2,1,1
2805,CC1(C)N=C(N)N=C(N)N1OCCCOc2cc(Cl)c(Cl)cc2Cl,-5.744604469176456,1,3,2,1,5,4,1,4,3,3
2806,COC(=O)c1ccc(CC(C)NCC(O)c2cccc(c2)C(F)(F)F)c(Cl)c1,-0.15838393860355673,3,5,5,5,4,2,1,1,4,5
2807,CCOc1ccc(cc1)N2C(=S)SC3=C2N=C(SCC(=O)Nc4cc(OC)ccc4OC)N(C3=O)c5ccc(C)cc5,-1.2538635739394013,3,3,1,1,2,5,5,3,1,2
2808,CCOc1cc(ccc1c2cc3cc(Cl)c(Cl)cc3[nH]2)C(=O)NC4CC(C)(C)NC(C)(C)C4,-0.2617490405565378,4,2,2,2,4,5,4,4,3,5
2809,Clc1ccc(COc2ccccc2C=C(C#N)c3nc4ccccc4[nH]3)c(Cl)c1,0.12133228516752495,1,2,3,5,4,1,5,5,4,1
2810,Cc1nc(C)c(c(O)c1Br)c2ccc(cc2)C(=O)c3ccccc3,-0.2512541015291725,2,1,2,2,3,1,2,5,3,5
2811,Cc1nc(O)c2c(ccc3ccc(CNc4ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)c(F)c4)cc23)n1,-0.9109415517821314,1,5,1,2,4,2,2,1,4,3
2812,Cc1cc(Nc2ccccc2)nc(NCCOc3ccccc3)n1,-0.3173423496817378,1,4,1,2,4,1,2,3,5,5
2813,CC1(C)N=C(N)N=C(N)N1OCCCOc2ccccc2Cl,-5.744604469176456,5,4,5,1,3,1,1,3,3,1
2814,CCCCCCCCCCS(=O)(=O)N[C@H](COCc1cccc(Oc2ccccc2)c1)COP(=O)(O)OC,0.01573102997427769,2,5,3,1,5,3,5,3,5,4
2815,CS(=O)(=O)CCNCc1nc(cs1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,-0.2597252335747876,3,1,3,4,4,5,1,3,3,1
2816,COCCO\C(=C\1/C(C2=C(CCCC2=O)N=C1C)c3ccc(OC)c(OC)c3OC)\O,1.9416152247724323,4,4,3,3,5,1,1,4,4,2
2817,COc1ccc(Cn2c(Nc3cccc(c3)C(F)(F)F)nc4cc(ccc24)C(=O)NCCCN(C)C)cc1Cl,-0.09091396692445007,2,3,2,3,2,1,2,5,5,2
2818,O=C(Nc1cccc(c1)c2ccc(NCCCN3CCCC3)nc2)c4ccccc4,-0.1449679783446236,2,4,4,5,1,3,3,3,5,2
2819,COc1ccc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)cc3)CC2)cc1Cl,-0.2062652459275214,3,1,5,1,5,4,1,3,2,4
2820,Cc1c(O)c2ccccc2nc1NCCCNCc3cc(Cl)cc(Cl)c3Cl,-1.159287434260849,5,1,5,5,1,1,5,3,4,2
2821,Oc1ccc2ccccc2c1CNCCC3CCCCC3,-1.7474845405522823,4,1,4,4,4,1,2,3,1,3
2822,Cc1cccc(c1C)n2ccnc2SCC(=O)Nc3cccc(F)c3,2.70805020110221,5,5,4,4,2,4,3,4,2,1
2823,CCN(CC)CCN(Cc1ccc(nc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C(=NC(=O)c4sccc34)SCc5ccc(F)cc5,-0.17428380147067882,1,1,1,2,3,5,2,1,3,5
2824,Oc1ccc2C=CC(=O)Oc2c1O,-3.43598101881259,1,4,1,1,3,5,4,3,5,3
2825,CCN(CC)CCNc1cc[nH]c2nc3ccc(Cl)cc3c12,-1.4078749683260046,1,1,3,1,3,1,3,4,5,4
2826,COc1cccc(Nc2nc(Nc3cccc(c3)C#N)cc(n2)C(F)(F)F)c1,-0.18121731988799544,3,1,5,5,1,3,2,1,3,1
2827,Oc1ccc(CN2CCC(CC2)NC(=O)c3ccc(Cl)c(Cl)c3)cc1,0.1638345995242726,5,4,5,3,3,1,2,1,1,5
2828,Cc1cc(N[C@@H](Cc2ccccc2)C(=O)NCc3cccc(F)c3)nc(NCC4CCCCC4)n1,-0.15688873822363575,2,1,2,3,4,2,1,2,4,1
2829,Cc1noc(c1NC(=O)N2CCN(CCCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)c4ccccc4,-0.1234365573611346,5,2,3,3,1,1,1,1,5,2
2830,CCNc1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCc3cc(OC)cc(OC)c3)N4CCCCS4(=O)=O,0.1312615176564234,2,2,1,1,4,3,4,2,4,4
2831,CCOc1ccccc1N(CC(=O)Nc2ccccc2C(C)C)S(=O)(=O)c3ccccc3,2.70805020110221,1,3,2,1,1,1,5,1,1,5
2832,CCCO[C@@H]([C@@H](CC1Cc2ccccc2C1)C(=O)NCCC3=CCCCC3)C(=O)OC,-0.030545134887702264,2,2,4,4,4,4,2,5,5,1
2833,COc1ccccc1C2CC(=NN2C(=O)c3ccccc3)c4ccc(C)cc4,-0.12116197258953547,1,1,3,2,2,4,2,1,1,5
2834,Nc1cc2c(c[nH]c2cn1)C3CCN(CC4CCN(CC4)C(=O)\C=C\c5ccc(Cl)c(Cl)c5)CC3,-0.025348733590686668,1,1,1,3,4,1,1,1,1,5
2835,CN1CCN(CCCN(Cc2csc(n2)c3ccc(CNCc4ccccc4)cc3)S(=O)(=O)c5ccc(F)cc5)CC1,-0.15351160224751034,3,2,5,3,2,3,5,4,5,5
2836,Fc1ccc(OC2CCN(CC2)c3ccc(cn3)C(=O)NC4CC4)cc1,0.09047389289009608,2,5,1,5,3,5,5,2,2,1
2837,Clc1ccccc1\C=C\C(=O)Nc2ccc(Br)c(OCCN3CCN(CCN4CCCC4)CC3)c2,-0.426465351740587,4,1,3,4,1,1,1,2,2,4
2838,O=C(NCC1CN(Cc2oc(cc2)N3CCCC3)CCCO1)c4ccc5OCOc5c4,-0.17508008326731386,4,3,4,2,3,4,3,2,1,2
2839,Oc1nc(NCCCNCc2cc3c(Cl)cc(Cl)cc3[nH]2)nc4ccsc14,0.11685552120336533,3,5,3,4,3,2,1,5,3,2
2840,CCCCNc1nc(Nc2cccc(C)c2)c3cnn(c4ccccc4)c3n1,2.70805020110221,1,1,5,3,5,1,3,3,3,5
2841,COc1cc(Cl)c(C)cc1NC(=O)C2C(N(CC(C)C)C(=O)c3ccccc23)c4cccs4,-1.7951652623628882,1,3,3,3,3,2,3,2,5,1
2842,OCCc1cn(c2ccccc2)c3ccccc13,-0.33267943838251673,1,1,2,2,3,5,5,5,5,4
2843,OC(=O)[C@@H]1CCCC[C@@H]1NC(=O)c2ccccc2,-0.24655865776314925,4,1,4,2,5,1,2,2,4,1
2844,CC(CN(C)C)C(=O)Nc1ccc(cc1)c2ccc(cc2)c3nc4c(C)cccc4[nH]3,-0.3845503994038008,5,1,3,5,5,3,4,2,3,2
2845,CCCNC(=O)C1Cc2c([nH]c3ccc(Br)cc23)C4(CCN(CCc5ccccc5)CC4)N1,-0.38811204177352704,2,3,2,3,1,3,3,3,4,3
2846,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NC(=O)CCC(=O)c4cc(ccc4OC)C(C)(C)C)c2c1,-0.16667014328718094,3,4,4,2,1,5,4,2,2,5
2847,CCCCCCCCNCCCSCCCNCCCCCCCC,0.2056071775964124,5,2,3,2,2,3,3,4,1,5
2848,CCCN1\C(=C\c2sc3ccccc3[n+]2CC)\C=Cc4ccccc14,-0.19845093872383832,2,4,1,3,3,4,4,5,3,4
2849,Cc1cnc(NCC2CCCCC2)nc1N[C@@H](CO)C(=O)Nc3ccccc3,0.09823983145378964,3,1,4,1,5,2,3,4,4,2
2850,CCCCCN1CCC(CNS(=O)(=O)c2ccc(cc2)C(=O)Nc3cccc(c3)C(F)(F)F)CC1,-0.2913650315606152,4,1,5,5,1,3,3,4,1,2
2851,CN(CCCNc1ccnc2cc(Cl)ccc12)C(=O)COc3ccccc3,-2.3197312518290163,5,4,4,1,4,2,5,4,5,2
2852,Cc1cc(O)c(c(C)n1)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2,-0.3067635419247836,1,2,1,4,3,4,3,5,1,4
2853,CCn1cc(c(C)n1)c2cc(C(=O)Nc3ccc(OC)cc3C)c4ccccc4n2,-0.025144522486268576,2,2,2,1,3,2,3,3,3,5
2854,Oc1ccc(cc1c2ccc(Cl)c(Cl)c2)C(=O)NCCCCCC(=O)NCCN3CCCCC3,-0.12100834237065893,3,4,5,4,3,3,4,4,1,3
2855,COc1ccc(CN2CCC(CC2)NCc3cccc(c3)C(F)(F)F)cc1,-0.2842879908687281,4,4,4,3,4,2,4,3,1,5
2856,Cc1ncc(Br)c(O)c1c2ccc(Oc3ccccc3)cc2,-0.3888512625177533,5,1,2,4,4,5,5,3,2,2
2857,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2)C(=O)NC3CCN(Cc4ccc(OCCCN(C)C)cc4)C3)cc1,-0.3536480424877175,5,4,5,3,4,4,1,5,1,3
2858,CCc1c(cnn1c2nc(cs2)c3ccc(Br)cc3)C(=O)N4CCN(C(C)C4)C(=O)CCl,-0.421594490038048,2,4,1,2,3,5,1,3,3,3
2859,CCOC(=O)c1ccc(OCc2ccc(cc2)c3ccccc3)cc1,-0.20674257316991715,2,1,4,1,4,2,1,5,2,5
2860,COc1ccc(cc1OC)c2nc(cnc2N)c3ccncc3,-3.3298073855754824,2,3,3,2,1,2,1,2,5,3
2861,Clc1cc(ccc1OC2CCN(CC3CCCCC3)CC2)C(=O)NCc4cccs4,-0.3298939212610904,2,3,2,5,4,4,5,4,5,3
2862,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NC(=O)\C(=C\c4ccccc4)\c5ccc(cc5)c6ccccc6)c2c1,0.04556837214765224,3,1,1,1,2,4,1,4,2,5
2863,Fc1ccc(Nc2nccc(n2)N3CCC(C3)NC(=O)c4cccc(c4)C#N)cc1,-0.9264701619185388,1,5,1,3,1,1,2,4,3,1
2864,Cn1nc(c2ccc(NC(=O)Nc3cc(ccc3F)C(F)(F)F)c(F)c2)c4cnc(NCCCN5CCOCC5)nc14,-0.5045371609925532,2,3,2,2,2,1,4,3,3,4
2865,Cc1ccc(NC(=O)c2c(C)noc2c3snnc3C)cc1,0.31710238573524013,1,1,4,2,3,5,2,1,2,2
2866,CCCCOc1ccc(NC2=NC(=NC3(CCCC3)N2)N)cc1,0.08250122151174377,1,3,4,4,3,1,1,5,3,1
2867,C[C@H]([C@H]1CC(=C(CO)C(=O)O1)C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)C4CC[C@]23C,1.603419840108537,5,2,4,3,3,3,3,5,5,3
2868,Clc1ccc(cc1)c2ccc(cc2)S(=O)(=O)Nc3cc4CCNCCc4cc3OCCCN5CCCCC5,0.0045691057202864255,2,5,1,3,1,4,2,4,1,1
2869,Cc1nc(sc1C)c2nc(ncc2c3ccsc3)N4CCC(O)CC4,-0.06256719720735256,1,3,1,5,3,4,4,1,3,5
2870,C(NCc1ccc(s1)c2ccccn2)c3ccc(cc3)c4cccc(c4)c5nc6ccccc6[nH]5,-0.9254197826451545,4,4,1,1,2,5,1,1,3,4
2871,Cc1cccc(CN2CCC(CNC(=O)c3cc4c(nn(C)c4s3)c5ccccc5F)CC2)c1,0.08542010750830073,5,5,4,1,4,1,5,1,5,4
2872,CCSc1sc2sccc2[n+]1CC,-0.05762911283663641,2,4,2,5,1,3,5,2,3,1
2873,CC1CCCCN1CCCNc2ncc(C(=O)NCC3CCCO3)c(NCCc4ccccc4)n2,-0.08555788836164654,1,2,2,2,1,1,2,5,2,3
2874,CCn1cc(CN2CCCC(C2)C(=O)Nc3ccc(cc3)c4nc5ccccc5[nH]4)c(C)n1,-0.2201686469833756,4,4,5,2,4,3,5,3,2,5
2875,CSc1cccc(NC(=O)C2=Cc3ccccc3OC2=O)c1,-0.18330321766536234,5,4,5,5,2,5,3,3,4,1
2876,CS(=O)(=O)c1cccc(c1)c2ccc3oc(C(=O)N)c(NC(=O)c4cccs4)c3c2,-0.529545094887675,3,3,1,1,1,3,3,3,2,1
2877,Cn1cc(CCNc2ccnc(NCCc3coc4ccccc34)n2)c5ccccc15,0.0564112270987801,3,5,4,5,5,4,4,3,2,1
2878,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NC(=O)C(=O)c4c[nH]c5c(C)cccc45)c2c1,-1.1817552782529366,5,3,2,2,5,1,4,2,4,2
2879,COc1ccccc1OCCN(CC(O)COc2cccc3[nH]c4ccccc4c23)CC(O)COc5cccc6[nH]c7ccccc7c56,-0.4525121946205117,3,3,2,4,2,2,2,5,2,5
2880,C(Cc1ccccc1)Nc2cccc3ccccc23,-2.058071515943644,4,3,5,3,5,1,2,2,4,5
2881,CS(=O)(=O)N1CC2(CCN(CCC(NC(=O)Nc3ccccc3)c4ccc(Cl)c(Cl)c4)CC2)c5ccccc15,-0.19430177306322935,4,3,3,3,4,2,3,1,3,5
2882,CN(C)CCCOc1ccc(CN2CCC(CC2)c3c[nH]c4ccc(NCC5CCCCC5)cc34)cc1,-0.388137924549158,1,2,2,5,4,5,4,4,2,3
2883,CC(Cc1ccc(OCCN2CCN(CC2)c3ccc(Cl)cc3)cc1)NCC(O)c4cccc(c4)C(F)(F)F,-0.21394727325175866,4,5,3,1,3,2,3,3,5,2
2884,COc1ccc(N2CCN(CCCC\C=C\c3ccc(NC(=O)c4cc(Cl)cc(Cl)c4)cc3)CC2)c(OC)c1,-0.4158455817844937,3,1,5,4,2,2,2,1,1,1
2885,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc4cc5c(Cl)cc(Cl)cc5[nH]4)c2c1,-2.8391606351846135,1,2,4,3,5,4,1,2,2,3
2886,Cc1cccc2[nH]c(nc12)c3ccc(cc3)c4cccc(NC(=O)c5cncn5C)c4,-0.14968230788729212,2,1,1,3,1,3,4,3,4,1
2887,CC1CN(Cc2cccc(F)c2)CCN1c3ccc(NC(=O)c4cccs4)cc3,-0.8040412872200352,5,1,4,1,1,4,4,4,3,2
2888,Oc1ccc(CCNCCCCCCNCCc2ccc(Cl)c3ccccc23)cc1O,-0.3336802318963528,3,4,2,4,4,3,3,3,3,2
2889,CCc1ccc(cc1)n2nnc(C(=O)Nc3ccccc3Cl)c2C,0.5193888544264785,3,3,5,2,4,4,5,3,3,1
2890,CS(=O)(=O)CCNCc1nc(cs1)c2ccc3c(O)ncnc3c2,0.011677605581654812,4,4,2,4,5,2,3,2,5,1
2891,CCN1C=Cc2ccccc2/C/1=C\c3ccc4ccccc4[n+]3CC,-0.4004775665971253,1,2,5,5,3,3,5,1,2,5
2892,Oc1nc(nc2C(=N)N(C(=O)Nc12)c3ccccc3)c4c(F)cccc4Cl,-0.3886626326525613,2,4,4,2,5,5,3,3,4,5
2893,CCc1ccccc1N2CCN(CCCC(=O)c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)CC2,0.2678473754713744,5,3,3,5,1,1,5,4,1,3
2894,Nc1nc(N)c2cc(NS(=O)(=O)c3ccc(cc3)c4ccccc4)ccc2n1,-0.3581045367483269,2,3,4,4,1,4,5,1,5,1
2895,CCCc1cc(NC2CCN(C)CC2)nc(Nc3cccc(OC)c3)n1,-0.2676690359206279,3,5,2,3,2,3,5,2,3,1
2896,CC(C)Cc1cn(c2nc(cs2)C(=N)N)c3cc(Cl)ccc13,-1.869715592334068,4,1,5,3,4,3,1,5,4,5
2897,Oc1ccc(F)cc1C(=O)C2=CN(C3CCCCC3)C(=O)C(=C2)C(=O)NC4CCCCC4,-0.4670401590643185,5,4,5,2,5,2,3,3,5,5
2898,CCCCCCN(C(CC)C1=Nc2ccccc2C(=O)N1c3ccc(Cl)cc3C)C(=O)c4cccc(OC)c4,0.11422114409002285,1,2,1,2,3,3,4,2,3,2
2899,CNCCNCc1cccc(c1)c2ccc(cc2)c3nc4ccccc4[nH]3,-0.29725482001182674,1,1,1,4,5,2,2,2,2,4
2900,Oc1c(ccc2ccccc12)C3CCN(CCCCNC(=O)c4ccc(cc4)c5ccc(Cl)cc5)CC3,-1.7084167510452395,5,3,4,4,2,5,2,1,4,2
2901,CC(=O)Nc1cccc(c1)C(=O)Nc2cccc(c2)c3ccc(s3)c4nc5cc(ccc5[nH]4)C(F)(F)F,-0.4271195697316088,1,5,1,1,1,3,5,3,5,5
2902,COc1ccc(Nc2nccc(n2)N3CCC(C3)NC(=O)C(C)c4ccc(Cl)cc4)cc1,0.005055665558702725,5,4,1,5,2,3,5,5,4,5
2903,NC(=N)NCC=C(c1ccccc1)c2ccccc2,-0.010789731361222596,4,4,5,2,5,4,5,5,4,5
2904,Brc1cccc(CNC(=O)c2ccc(CNC3CCN(Cc4ccccc4)CC3)cc2)c1,-0.13375343555994507,3,5,5,2,3,2,2,2,1,1
2905,Cc1cc2nc([nH]c2cc1C)c3ccc(OCC(=O)NCc4ccc(cc4)C(C)(C)C)cc3,0.058362456578371434,3,2,3,5,3,5,3,4,5,4
2906,CCN1C=CC=CC1=Nc2cccc[n+]2CC,0.40746311077083736,4,1,5,5,3,4,2,5,1,5
2907,CS(=O)(=O)c1ccccc1CNC(=O)c2ccc(cc2)c3ccc(s3)c4nc5cc(ccc5[nH]4)C(F)(F)F,-1.4428810513661003,2,1,2,3,1,2,3,2,4,1
2908,CC1(C)N=C(N)N=C(N)N1c2cccc(I)c2,-2.0753609824972257,2,4,4,5,2,3,1,1,2,3
2909,CCO\C(=C/1\C(C2=C(CC(C(C(=O)OCC)C2=O)c3ccccc3OC)N=C1C)c4cccs4)\O,0.6064993738342731,1,5,3,3,1,5,4,4,4,4
2910,CCCCc1ccc(cc1)C(=O)Nc2ccc3nc(cc(C)c3c2)N4CCN(C)CC4,0.09518318537723752,4,2,5,3,1,2,3,5,3,2
2911,[O-][N+](=O)c1ccc(cc1NC2CC2)N3CCN(CC3)C(=O)c4occc4,-0.291627644661426,1,1,3,4,2,5,4,5,5,3
2912,Clc1ccc(cc1Cl)C(=O)Nc2cccc(CN3CCCN(Cc4ccc(cc4)C#N)CC3)c2,-0.16239636759702686,5,3,3,2,3,2,3,5,4,5
2913,CC(Cc1ccsc1)Nc2nc3nonc3nc2N(C)C,-0.21072103131565253,3,5,3,4,2,5,3,2,1,2
2914,CC1(C)N=C(N)N=C(N)N1c2ccc(I)cc2,-3.1157428909293023,4,2,4,2,3,4,1,1,5,1
