,smiles,Lipop,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
1031,Oc1ccc(CCNCCCCCCNC(=O)Nc2ccccc2)c3sc(O)nc13,1.26,5,4,1,2,2,3,4,2,4,3
1032,CC1SC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCNCC4,-1.1,2,3,5,5,4,1,1,5,5,5
1033,COc1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,0.89,2,5,3,1,1,5,3,3,4,2
1034,O[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(=O)N4C[C@@H](O)[C@@H](O)C4,2.8,4,2,3,2,5,3,4,5,1,4
1035,CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(CC4CCN(C)CC4)C(=O)Cc5ccc(F)c(c5)C(F)(F)F,1.4,2,4,3,3,3,2,3,5,1,2
1036,CC1(C)Cc2c(c3ccccc3)c(c(CC(=O)O)n2C1)c4ccc(Cl)cc4,3.07,1,1,2,5,2,5,3,1,2,5
1037,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Oc3cccc4ccccc34)c2C(=O)N5CC[C@@H](O)C5,2.87,1,2,2,3,4,5,3,3,1,2
1038,Fc1ccccc1COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc4ccccc4,3.85,4,4,5,3,2,5,5,5,1,3
1039,CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c12,2.57,5,5,3,5,2,1,2,2,4,4
1040,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,2.5,2,3,1,4,3,4,1,3,5,2
1041,Oc1ccc(CC(=O)c2ccc(O)cc2O)cc1,2.54,3,1,1,1,1,2,2,3,5,4
1042,Clc1cccc(Cl)c1c2nnc3cccc(Cl)n23,2.66,4,1,5,1,3,2,2,5,5,2
1043,CNCCCN1c2ccccc2CCc3ccccc13,1.24,4,2,3,2,2,3,1,2,4,3
1044,C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,-0.3,4,1,3,1,2,3,1,2,5,5
1045,O[C@@H](CNCCc1cccc(CNCCc2ccccn2)c1)c3ccc(O)c4NC(=O)Sc34,-0.07,5,1,1,1,3,1,2,4,3,4
1046,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(F)c2)n3ccc(c3)C#N,1.6,3,2,3,3,3,4,5,2,5,2
1047,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3ccccc3)N4CCOCC4,2.6,3,3,4,4,1,2,5,2,3,2
1048,COc1ccc2N=CC(=O)N(CCN3CC[C@H](NCc4ccc5OCC(=O)Nc5n4)[C@H](O)C3)c2c1,0.39,2,4,4,1,1,3,2,2,2,5
1049,Clc1ccc(cc1)S(=O)(=O)Nc2nnc(s2)c3ccccc3,1.14,4,1,4,1,5,1,4,5,5,5
1050,CN1SC(=O)c2cc(ccc12)S(=O)(=O)NC3CC3,1.3,5,5,3,5,1,3,4,1,5,5
1051,COc1ccc(cc1OC)c2cc(NC(=O)Cc3ccc4ccccc4c3)[nH]n2,3.1,3,1,5,1,5,3,3,5,5,1
1052,CN([C@@H]1CCN(Cc2ccc(nc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,1.8,1,2,4,5,1,3,3,4,2,4
1053,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4,0.9,5,5,4,5,4,4,4,3,4,5
1054,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(C)n4,2.6,3,2,5,2,4,3,2,2,2,4
1055,COc1cc(ccc1Cn2ccc3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5,2.2,3,5,5,4,1,2,4,5,5,5
1056,CCCc1c(O)c(ccc1OCc2ccc(cc2)C(=O)O)C(=O)C,2.1,2,4,4,5,3,3,1,3,4,4
1057,Clc1ccc(c(Cl)c1)c2nnc3cccc(Cl)n23,2.88,2,4,2,1,5,2,5,1,3,2
1058,CCn1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)NCCOC)n2,2.44,4,3,3,3,1,2,5,2,3,4
1059,ONC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,0.75,4,2,5,2,5,1,2,1,5,4
1060,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-],1.6,5,2,5,5,4,2,3,3,1,3
1061,Nc1ccnc(n1)c2cccnc2,0.44,4,5,4,4,4,3,3,1,1,2
1062,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)N)CC3,2.7,5,4,2,4,4,3,3,4,5,3
1063,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CCCC4)c5ccccn5,1.9,1,3,2,5,3,2,1,4,1,3
1064,Cc1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)n1,2.42,2,4,4,1,3,3,4,4,2,1
1065,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,2.33,4,1,4,1,3,1,1,5,3,5
1066,Cc1onc(C)c1CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O,0.9,5,5,4,4,4,2,2,5,1,2
1067,Cc1ccccc1C(=O)NCC23CC4CC(CC(C4)C2)C3,4.28,4,1,3,5,2,4,2,4,2,1
1068,CN1CCN(CC1)C(=O)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,1.98,2,3,5,1,5,4,4,3,5,3
1069,CC1(C)N=C(N)N=C(N)N1c2ccc(Oc3ccc(Cl)cc3)c(Cl)c2,0.79,5,3,5,2,2,4,4,4,3,1
1070,COc1ccc(cc1)n2cnc3cc(NS(=O)(=O)c4ccccc4)ccc23,3.7,1,2,5,4,5,4,1,3,3,2
1071,OC(=O)c1ccccc1CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.48,5,2,2,3,1,3,5,2,1,5
1072,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCN(CC4)C(=O)C)ncc2C#N,3.2,1,1,4,3,2,3,1,4,5,2
1073,Fc1cc(cc(F)c1CN2CCOCC2)c3cccc4ncc(nc34)c5cnn(c5)C6CCNCC6,1.86,1,3,2,5,5,2,3,3,2,4
1074,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cccnc4,0.01,3,3,1,2,2,2,5,4,3,2
1075,OC(=O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,0.4,3,2,4,3,3,1,5,3,5,5
1076,OC(=O)c1ccccc1C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.73,4,4,5,3,3,5,3,5,2,4
1077,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]c(C)n4,2.97,3,1,4,3,4,3,4,1,1,1
1078,CCc1c(C)nc(SCC(=O)Nc2nc(cs2)c3ccc(OC)cc3)nc1O,3.78,1,1,4,3,1,3,1,5,2,5
1079,CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4,0.63,4,4,3,2,1,1,3,2,1,3
1080,Nc1cc(c(cn1)c2cc(nc(n2)N3CCOCC3)N4CCOCC4)C(F)(F)F,2.7,4,3,4,5,1,2,1,5,3,3
1081,OC(=O)CCc1ccc(OCc2cc(Cl)ccc2c3ccccc3)cc1,3.22,4,2,4,5,2,5,3,5,5,2
1082,COc1ccc2CC3C4C=CC(O)C5Oc1c2C45CCN3C,0.8,1,3,5,4,5,5,3,2,1,1
1083,CNC(=O)c1cc(sc1NC(=O)N)c2ccccc2,3.19,2,5,3,5,5,4,2,1,3,2
1084,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC2C(=O)N(C)c3ccccc3c4ccccc24,3.6,2,2,5,4,5,2,3,1,3,4
1085,C[C@H](NC(=O)c1cccc2CCN(Cc3ccc(Cl)cc3)c12)c4ccc(cc4)C(=O)O,1.47,5,3,1,1,4,5,1,1,4,1
1086,CC(=O)Nc1cccc(Nc2ncnc(n2)N3CCC(CC3)OCc4ccc(OC(F)(F)F)cc4)c1C,4.4,3,4,3,2,5,5,1,3,5,1
1087,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(F)cc2)C(F)(F)F,3.12,5,3,2,3,4,1,2,4,3,2
1088,C[C@@H]1CN(C[C@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O,-0.15,3,3,2,2,2,4,4,5,3,2
1089,Cc1sc2c(C(=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n23)c4ccc(Cl)cc4)c1C,3.82,4,3,2,3,5,2,1,5,1,3
1090,CSc1ccc(OCc2ccccc2)c(c1)C(=O)Nc3ccc(cn3)C(=O)O,1.6,2,1,2,2,1,3,3,5,1,5
1091,Oc1ccc(cc1)c2nc3ccccc3s2,4.1,2,1,5,2,4,5,4,1,5,3
1092,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N4CCOCC4)c2Cl)n[nH]1,2.85,3,2,1,2,2,5,2,1,5,3
1093,Clc1cccc(NNC(=O)c2cccnc2Cl)c1,1.87,3,1,2,4,4,5,2,2,3,5
1094,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c3ccc(O)cc3,4.13,4,4,4,5,4,1,2,2,5,1
1095,CCc1c(C(=O)C(=O)N)c2c(OCC(=O)N)cccc2n1Cc3ccccc3,2.1,1,3,5,2,2,4,2,2,5,2
1096,Nc1cccc2C(=O)C(=O)c3ccccc3c12,2.31,4,2,3,2,1,1,5,4,3,3
1097,COc1ccc2cc(ccc2c1)C(C)C(=O)O,0.23,4,1,1,2,5,3,5,3,4,4
1098,CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3cccnc3)CC2)c4ccc(cc4)C(=O)N5CCC5,3.02,3,4,4,3,2,1,3,1,4,3
1099,C1NC(Cc2ccccc12)c3ccccc3,1.9,5,5,3,5,1,3,1,1,2,3
1100,CCN(CC)S(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,0.67,1,2,2,2,5,3,2,5,3,4
1101,CN(C)CCOC(C)(c1ccccc1)c2ccccn2,-0.2,5,1,1,3,5,5,1,4,2,2
1102,NCCc1ccc(O)c2nc(O)sc12,0.33,1,3,3,3,5,3,2,4,4,3
1103,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c3cccnc13,2.09,2,4,1,5,5,5,4,3,5,2
1104,CN(C)CC(O)COc1ccc(Nc2nccc(n2)N(CC#C)c3cc(Cl)ccc3Cl)cc1,3.2,4,2,2,5,1,5,5,4,4,1
1105,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,2.23,4,4,1,4,4,3,4,3,5,4
1106,OCC(=O)N1CCC[C@@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,3.71,3,2,2,2,3,1,2,2,2,5
1107,CCN(CC)C(C)C(=O)c1ccccc1,1.18,4,5,1,5,1,3,4,3,4,3
1108,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc3cccc(OC)c3,2.7,4,3,5,1,5,4,4,4,5,4
1109,Oc1cc(nc2ccccc12)c3ccccc3,2.54,3,3,1,4,1,2,1,5,5,5
1110,Cc1cc(O)ccc1N2C(=O)c3ccc(O)cc3C2=O,2.0,2,1,4,4,3,5,1,1,5,3
1111,FC(F)(F)c1cc(COCC(N2CCNCC2)c3cccc(Cl)c3)cc(c1)C(F)(F)F,4.2,4,2,1,1,4,3,1,5,2,3
1112,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N(C)C)ccc3Cl)c2cc1OC,4.26,5,5,3,1,1,4,5,2,1,2
1113,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC45CC6CC(CC(C6)C4)C5)nc23,3.58,4,3,2,4,1,4,5,3,5,4
1114,CC(C)NC(=O)c1ccc(C)c(c1)N2C=Nc3ccc(cc3C2=O)N4CCN(C)CC4,1.56,4,5,2,5,5,1,2,2,5,1
1115,C[C@H](Nc1nc(Nc2ncc(C)s2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4,3.27,3,1,2,1,5,4,3,1,1,5
1116,OC(=O)c1ccc(cc1)c2nnn(Cc3ccccc3F)n2,0.3,2,3,2,5,2,4,3,4,5,5
1117,CC(C)NCC(O)COc1nccs1,-0.97,2,3,4,3,4,1,3,4,3,2
1118,CNC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,1.93,4,4,1,2,1,5,1,1,2,1
1119,CC(C)NCC(O)COc1ccccc1CC=C,0.99,1,2,5,4,4,4,5,3,4,4
1120,CC(=O)Nc1ccc2c(c1)c(cn2CCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,2.71,4,1,4,4,5,1,4,1,4,3
1121,OC(=O)c1ccccc1O,-1.36,2,2,2,4,3,2,1,5,3,5
1122,Cn1cnc(c2ccccc2)c1c3cc4c(N)ncnc4s3,2.94,5,2,2,5,4,5,5,3,3,1
1123,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.44,4,2,3,3,1,1,4,1,4,1
1124,CC(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,0.91,3,5,3,4,1,1,5,2,5,2
1125,COc1ccc(Cl)c(Nc2ncnc3cc(OC)cc(OC4CCN(C)CC4)c23)c1,3.6,3,1,3,4,3,3,1,5,4,3
1126,CCOC(=O)c1ccc(OCCC2CCN(CC2)c3ccc(C)nn3)nc1,3.76,2,2,2,2,5,3,2,3,2,1
1127,Cc1ccc2nc(CCNCCCO)ccc2c1NC(=O)CC34CC5CC(CC(C5)C3)C4,1.18,4,2,5,5,2,1,2,4,4,4
1128,OCC(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NC4CC4)sc13,3.11,1,4,3,5,3,4,1,1,4,4
1129,CCN(C1CCN(CCC(c2ccccc2)c3ccc(cc3)C#N)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.76,2,4,2,2,1,1,1,2,5,1
1130,C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12)c3ccccc3,2.32,4,4,4,4,5,1,3,1,3,4
1131,CN(C)CC(O)COc1ccc(Nc2ncc(C)c(Nc3ccccc3)n2)cc1,2.0,3,1,5,5,1,5,2,2,5,5
1132,CCCSc1nc(ccc1C(=O)NC2CCCCC2)N3CCCC(C3)C(=O)O,1.72,2,5,3,4,4,5,5,3,2,4
1133,C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N,3.51,1,1,3,2,4,5,3,2,5,1
1134,COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3)c2cc1OC,3.5,2,3,1,4,2,3,2,1,4,5
1135,Brc1ccc(cc1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.21,3,5,5,2,3,3,5,5,1,5
1136,Oc1ccccc1CCC(=O)Nc2ccccc2,2.71,3,1,2,5,5,5,2,3,5,2
1137,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C)[C@@H]2C,2.63,5,2,3,5,5,5,2,5,4,3
1138,NC(=O)N1c2ccccc2C[C@H](O)c3ccccc13,0.79,5,5,3,4,5,5,1,2,5,1
1139,Nc1nnc(s1)c2ccccc2,1.8,5,4,2,4,1,2,4,1,5,1
1140,Fc1ccc(C2CCN(CC2)C(=S)COCc3ccncc3)c(Cl)c1,4.23,3,5,1,4,1,4,1,2,5,3
1141,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,-0.73,5,1,3,4,3,5,5,5,3,2
1142,C[C@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N,3.25,2,4,5,2,1,5,5,4,5,3
1143,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,2.53,1,5,1,2,3,5,1,4,5,4
1144,CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccsc4,0.9,3,1,3,5,2,1,4,1,4,1
1145,CCN1CCN(CC1)C(=O)c2cc3cc(F)ccc3[nH]2,2.28,5,1,2,5,4,2,2,2,4,5
1146,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,4.2,2,2,2,3,2,1,1,1,2,4
1147,CN1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3,3.48,5,2,5,4,3,5,3,5,1,5
1148,O=C(N[C@H]1CN2CCC1CC2)c3ccc(s3)c4ccccc4,1.9,4,5,5,5,4,2,3,4,2,3
1149,CC(NCC(O)c1ccc(cc1)[N+](=O)[O-])C23CC4CC(CC(C4)C2)C3,3.53,2,5,2,1,4,3,5,5,1,5
1150,CC1=CN(C2CCCN(Cc3cccc(Oc4ccc(C)cc4)c3)C2)C(=O)NC1=O,3.38,2,2,5,5,2,5,2,5,4,1
1151,CCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,2.23,4,3,1,5,5,2,4,1,5,3
1152,O=C1N=C(NCc2ccccc2)SN1Cc3ccccc3,3.01,2,2,2,2,3,3,5,3,4,1
1153,COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3c4ccccc4Oc5ccccc35,3.37,2,5,3,1,1,4,1,5,5,3
1154,OC(=O)c1ccc2c(c1)nc(Nc3cccc(Cl)c3)c4ccncc24,1.29,4,4,4,3,2,5,3,3,5,4
1155,NC(=N)Nc1nc(CSCCC(=N)NS(=O)(=O)N)cs1,-0.6,1,3,4,2,2,1,5,3,1,4
1156,CN(CCO)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,3.38,5,1,4,3,5,1,3,5,3,4
1157,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(c3)C(F)(F)F)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.9,4,3,1,4,3,2,2,3,1,3
1158,CN1CCCC(COc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2)C1,1.9,4,4,5,4,5,3,2,5,2,3
1159,O[C@H](CNC(=O)C1=CNC(=O)c2c(F)cccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.15,5,4,3,4,2,3,1,2,1,1
1160,CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,2.16,3,2,2,1,2,4,1,1,2,4
1161,OC1=CC(=O)C2=C(O1)c3ccccc3N(Cc4ccccc4)C2=O,1.97,3,4,3,1,1,1,2,2,2,1
1162,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(O)cc2)C(F)(F)F,2.78,4,3,3,3,1,2,4,1,2,2
1163,CCCSc1ncccc1C(=O)N(C)[C@H]2[C@@H]3CC4C[C@H]2C[C@@](O)(C4)C3,2.48,5,2,3,1,4,5,5,5,5,4
1164,Cn1cncc1c2c3C(=O)N(CC#CCO)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,2.55,1,4,1,5,2,2,2,3,2,5
1165,Fc1cccc(F)c1CS(=O)(=O)N2CCN(CC2)c3ncccc3C(F)(F)F,3.9,3,1,1,1,5,5,2,3,4,1
1166,CS(=O)(=O)c1ccc(cc1)c2cc(C(=O)N[C@H]3CCCNC3)c(NC(=O)N)s2,0.68,4,2,2,4,1,5,5,2,3,5
1167,Cc1onc(C(=O)N)c1C(=O)Nc2nccs2,1.63,4,4,5,3,5,3,4,3,1,2
1168,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,1.92,2,3,4,4,1,4,2,4,2,5
1169,CCn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,2.97,1,1,1,3,5,3,5,3,4,3
1170,CCCc1c(O)c(ccc1OCCCCSCC(=O)O)C(=O)C,1.3,4,1,1,5,3,3,5,2,4,4
1171,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,2.63,5,5,2,5,4,2,1,2,4,1
1172,CCc1nc2cc(O)ccc2c(Oc3ccc(\C=C\C(=O)O)cc3)c1c4ccccc4,3.0,4,5,4,4,1,3,4,1,3,1
1173,Cc1ccc(s1)C(NC(=O)c2ccccc2O)C(=O)Nc3c(C)cccc3C,4.05,1,2,5,3,1,3,2,5,5,1
1174,COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1,1.86,1,5,2,1,2,2,4,3,1,3
1175,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,3.34,4,1,1,2,1,2,2,3,2,4
1176,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1.88,3,4,3,3,3,5,5,5,1,4
1177,CN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1,2.6,1,4,2,4,1,3,5,1,5,1
1178,NC1=NC2(CCN(CC2)C(=O)c3ccc(nc3)C#N)Nc4c(F)ccc(F)c14,0.79,1,5,1,1,1,1,1,4,4,4
1179,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3Cc4cccnc4C3)c(F)c2,2.88,1,5,3,3,1,4,2,4,5,2
1180,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4cccnc4,2.2,4,1,2,5,4,3,4,5,4,3
1181,OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,1.79,3,2,4,3,5,4,2,1,3,1
1182,CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23,2.79,2,5,1,4,4,5,5,1,3,3
1183,NC(=O)c1cnc2[nH]c(nc2c1NCCCNC(=O)C3CCC3)c4ccc(OCCN5CCCCC5)cc4,2.48,4,1,1,3,3,3,1,1,4,2
1184,CNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c2ccc(Cl)cc2,3.0,5,5,3,4,3,3,3,4,2,1
1185,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2,1.96,5,1,2,3,3,2,2,4,5,2
1186,CC1(CCC(=O)N1Cc2cccs2)C(=O)NC3CCCCC3,2.15,1,1,1,1,1,5,2,5,5,4
1187,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)N,3.3,3,5,2,3,2,4,4,1,3,5
1188,NC(=O)c1cccc(c1)[S+]([O-])[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4,1.1,2,2,1,1,1,4,5,5,3,1
1189,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(cc3)C(F)(F)F)cc2)nc(N(C)C)c1CC(=O)O,1.46,4,3,5,1,3,1,1,1,1,4
1190,CCC(CC)NC(=O)c1nnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,0.46,5,5,2,1,2,5,2,1,4,3
1191,Nc1nc(SCc2ccccc2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,1.24,1,5,1,5,3,5,3,5,4,5
1192,CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3cccnc3,0.7,3,4,4,3,2,4,2,1,1,1
1193,CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4,3.1,1,4,2,1,4,2,5,3,2,2
1194,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O,0.13,5,3,5,3,3,4,4,3,2,4
1195,CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,0.78,3,1,2,5,5,4,3,2,2,3
1196,CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,2.7,4,3,3,2,5,2,5,4,4,1
1197,NC(=O)c1cncc(c1)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,0.22,1,4,3,3,1,1,5,5,1,4
1198,CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2,0.85,4,4,2,4,5,4,5,2,1,2
1199,COc1cc(ccc1Nc2ncc(c(n2)c3cnc4ccccn34)C(F)(F)F)N5CCN(CC5)C(=O)C,3.7,2,5,1,3,5,3,4,3,1,4
1200,NC1(CCC1)c2ccc(cc2)c3ncc4nccn4c3c5ccccc5,1.3,2,5,1,2,1,5,5,4,3,5
1201,COC[C@H](C)Oc1cc(Oc2cc(F)cc(F)c2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,1.36,1,1,2,2,3,4,4,5,3,1
1202,CCC(C)(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,1.37,5,1,3,1,4,3,4,4,3,5
1203,Fc1cccc(c1)C(COCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)N3CCNCC3,3.2,4,1,2,2,5,2,4,5,5,2
1204,COc1cc(F)ccc1c2cncc(CNC(=O)c3ccccn3)c2,3.2,3,2,4,1,5,2,5,3,5,2
1205,CSCc1cc(nc(n1)c2ccccc2)N3CCOCC3,3.26,2,1,5,2,4,4,2,4,4,5
1206,CN(C)CCCNc1cc(nc2c(cnn12)C#N)n3ccc4ccc(NC(=O)C)cc34,1.62,5,1,5,1,2,2,3,2,1,1
1207,CC(=O)Nc1ccc2ccn(c3cc(NCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,2.24,3,2,4,2,2,5,4,3,4,2
1208,Clc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.59,1,5,2,4,5,5,5,1,4,3
1209,Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,2.46,3,2,1,2,2,5,4,5,5,3
1210,Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,3.8,4,3,4,5,3,4,3,1,4,4
1211,CN1C(=O)C(=Cc2cnc(NC(CCO)CCO)nc12)Oc3ccc(F)cc3F,1.5,4,5,1,1,1,5,4,4,5,5
1212,CCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,1.1,5,4,5,3,2,3,4,2,5,5
1213,CC#Cc1ccnc(c1)c2cc(ccc2O)C3(N=C(C)C(=N3)N)C4CC4,3.6,1,2,1,3,1,2,1,2,1,5
1214,Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C(=C5)Cl,3.12,3,2,3,5,5,1,1,2,1,1
