Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID
CHEMBL409948;;0;655.83;1;3.52;25;CCCCS(=O)(=O)C[C@@H](NC(=O)SC1CCOC1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1;EC50;'=';4.0;nM;8.4;;;UO_0000065;12.81;0.26;4.88;6.28;False;CHEMBL889830;Inhibition of BACE expressed in HEK293 cells;B;BAO_0000219;cell-based format;None;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146261;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2007;CHEMBL3307715
CHEMBL2349473;;0;385.87;0;4.1;43, rac-43;CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N;EC50;'=';90.0;nM;7.05;;;UO_0000065;18.26;0.36;2.95;12.01;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349467;;0;370.84;0;2.95;(R)-34;CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cncc(Cl)c4)cc32)N=C1N;EC50;'=';14.0;nM;7.85;;;UO_0000065;21.18;0.41;4.9;9.72;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349484;;0;437.85;0;4.48;54, rac-54;CC1(C)CC2(N=C(N)N(CC(F)(F)F)C2=O)c2cc(-c3cccc(Cl)c3)ccc2O1;EC50;;;;;;Not Determined;;;;;;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349479;;0;353.45;0;2.4;49, rac-49;CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncnc4)cc32)N=C1N;EC50;'=';96.0;nM;7.02;;;UO_0000065;19.85;0.38;4.62;8.31;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349609;;0;382.42;0;2.38;41, rac-41;Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)o1;EC50;'=';188.0;nM;6.73;;;UO_0000065;17.59;0.33;4.35;6.11;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349606;;0;354.39;0;2.43;38, rac-38;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncc(F)c4)cc32)N=C1N;EC50;'=';110.0;nM;6.96;;;UO_0000065;19.64;0.37;4.53;8.61;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349617;;0;404.3;0;4.2;17, rac-17;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(Cl)cc(Cl)c4)cc32)N=C1N;EC50;'=';184.0;nM;6.74;;;UO_0000065;16.66;0.34;2.54;9.92;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL1824141;;0;389.46;0;2.17;35;CCCCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1;EC50;'=';700.0;nM;6.16;;;UO_0000065;15.8;0.29;3.98;6.02;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824353;;0;405.48;0;2.83;56;CCC(=O)c1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cs1;EC50;'=';70.0;nM;7.16;;;UO_0000065;17.65;0.34;4.32;7.05;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1271142;;0;429.44;0;3.81;63;CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCCCF)c2)N=C1N;EC50;'=';70.0;nM;7.16;;;UO_0000065;16.66;0.32;3.34;10.53;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL2349502;;0;336.4;0;2.29;32, rac-32;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccccn4)cc32)N=C1N;EC50;;;;;;Not Determined;;;;;;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349497;;0;353.4;0;3.04;27, rac-27;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(F)c4)cc32)N=C1N;EC50;'=';136.0;nM;6.87;;;UO_0000065;19.43;0.36;3.83;10.11;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL1824343;;0;434.52;0;3.55;46;CCC(CC)Cn1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1;EC50;'=';160.0;nM;6.8;;;UO_0000065;15.64;0.29;3.25;7.6;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL3627970;;0;478.38;0;3.56;12f;COc1cccc(N2CCC[C@H]2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(C)=O)c(Cl)c2)c1;EC50;'=';550.0;nM;6.26;;;UO_0000065;13.09;0.27;2.7;5.74;False;CHEMBL3630428;Inhibition of BACE1 in HEK293 cells expressing APP695 Swedish mutant assessed as reduction of amyloid beta (1 to 40) production after overnight incubation by ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3627595;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2015;CHEMBL3307715
CHEMBL1270028;;0;411.36;0;2.81;72;CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCF)c2)N=C1N;EC50;'=';400.0;nM;6.4;;;UO_0000065;15.55;0.3;3.59;8.29;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL1270436;;0;455.38;0;4.01;81;CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCC=C(F)F)c2)N=C1N;EC50;'=';300.0;nM;6.52;;;UO_0000065;14.32;0.28;2.51;8.45;False;CHEMBL1273979;Inhibition of human recombinant BACE1 expressed in CHO cells assessed as reduction in amyloid beta level by sandwich ELISA;B;BAO_0000219;cell-based format;Homo sapiens;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1268920;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2010;CHEMBL3308072
CHEMBL2349610;;0;338.2;0;1.99;1a, rac-1a;CN1C(=O)C2(CC(C)(C)Oc3ccc(Br)cc32)N=C1N;EC50;;;;;;Not Determined;;;;;;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL1824354;;0;348.43;0;2.84;57;CN1C(=O)C(c2ccsc2)(c2cccc(-c3cccnc3)c2)N=C1N;EC50;'=';420.0;nM;6.38;;;UO_0000065;18.3;0.35;3.54;8.91;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL2349494;;0;403.4;0;3.92;24, rac-24;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(C(F)(F)F)c4)cc32)N=C1N;EC50;'=';166.0;nM;6.78;;;UO_0000065;16.81;0.32;2.86;9.98;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349619;;0;383.42;0;3.04;19, rac-19;COc1ccc(F)c(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1;EC50;'=';86.0;nM;7.07;;;UO_0000065;18.43;0.34;4.03;9.16;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349614;;0;365.43;0;2.91;14, rac-14;COc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1;EC50;'=';164.0;nM;6.79;;;UO_0000065;18.57;0.34;3.88;8.79;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL1824337;;0;396.4;0;2.08;40;CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(CCF)c2)N=C1N;EC50;'=';1170.0;nM;5.93;;;UO_0000065;14.96;0.28;3.85;6.64;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824340;;0;406.47;0;2.77;43;CC(C)Cn1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1;EC50;'=';140.0;nM;6.85;;;UO_0000065;16.86;0.31;4.08;7.67;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824339;;0;410.43;0;2.83;42;CC(C)n1cc(C2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1;EC50;'=';500.0;nM;6.3;;;UO_0000065;15.35;0.29;3.47;7.05;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824357;;0;384.41;0;3.12;60;CN1C(=O)C(c2ccsc2)(c2ccc(F)c(-c3cccnc3F)c2)N=C1N;EC50;'=';200.0;nM;6.7;;;UO_0000065;17.43;0.34;3.58;9.36;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824350;;0;391.5;0;3.11;53;CCc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c(C)s1;EC50;'=';230.0;nM;6.64;;;UO_0000065;16.96;0.32;3.53;7.86;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824359;;0;349.42;0;2.24;62;CN1C(=O)C(c2ccsc2)(c2cccc(-c3cnccn3)c2)N=C1N;EC50;'=';450.0;nM;6.35;;;UO_0000065;18.16;0.35;4.11;7.51;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL1824358;;0;378.46;0;2.85;61;COc1cncc(-c2cccc(C3(c4ccsc4)N=C(N)N(C)C3=O)c2)c1;EC50;'=';220.0;nM;6.66;;;UO_0000065;17.59;0.34;3.81;8.24;False;CHEMBL1825608;Inhibition of BACE1 expressed in CHO cells expressing wild type human APP assessed as inhibition of amyloid beta-40 or 42 production by ELISA assay;B;BAO_0000219;cell-based format;None;None;None;CHO;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1821667;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;CHEMBL3308072
CHEMBL2349470;;0;335.41;0;2.1;(R)-50;CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cncnc4)cc32)N=C1N;EC50;'=';27.0;nM;7.57;;;UO_0000065;22.57;0.41;5.47;8.96;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349466;;0;308.39;0;2.66;63, rac-63;CC1(C)Cc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C1;EC50;'=';317.0;nM;6.5;;;UO_0000065;21.07;0.39;3.84;8.86;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349481;;0;349.39;0;1.74;51, rac-51;CN1C(=O)C2(CC(C)(C)C(=O)c3ccc(-c4cncnc4)cc32)N=C1N;EC50;'=';3208.0;nM;5.49;;;UO_0000065;15.72;0.29;3.75;5.41;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349472;;0;403.91;0;4.4;42, rac-42;CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N;EC50;'=';66.0;nM;7.18;;;UO_0000065;17.78;0.36;2.78;12.23;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349507;;0;354.39;0;2.43;37, rac-37;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccnc4F)cc32)N=C1N;EC50;'=';94.0;nM;7.03;;;UO_0000065;19.83;0.37;4.6;8.7;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349499;;0;331.42;0;2.26;29, rac-29;CC(C)COc1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O;EC50;;;;;;Not Determined;;;;;;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349495;;0;381.5;0;3.62;25, rac-25;CSc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1;EC50;'=';932.0;nM;6.03;;;UO_0000065;15.81;0.31;2.41;8.88;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349493;;0;379.46;0;3.3;23, rac-23;CCOc1cccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1;EC50;'=';633.0;nM;6.2;;;UO_0000065;16.34;0.3;2.9;8.03;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349618;;0;383.42;0;3.04;18, rac-18;COc1cc(F)cc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1;EC50;'=';148.0;nM;6.83;;;UO_0000065;17.81;0.33;3.79;8.85;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL2349611;;0;335.41;0;2.9;11, rac-11;CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccccc4)cc32)N=C1N;EC50;'=';399.0;nM;6.4;;;UO_0000065;19.08;0.35;3.5;9.42;False;CHEMBL2352015;Inhibition of BACE1 in HEK293 cells expressing wild type APP assessed as level of amyloid beta (1 to 40) after 48 hrs by HTRF assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;HEK293;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2346596;1;Scientific Literature;J. Med. Chem.;2013;CHEMBL3307715
CHEMBL4081377;;0;697.86;1;3.28;5a;C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1;EC50;'=';3.5;nM;8.46;;;UO_0000065;12.12;0.23;5.18;5.71;False;CHEMBL4018281;Inhibition of BACE1 (unknown origin) by cell based assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4017478;1;Scientific Literature;Bioorg Med Chem Lett;2017;None
CHEMBL566223;;0;390.42;0;2.93;45;COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1F;EC50;'=';420.0;nM;6.38;;;UO_0000065;16.33;0.3;3.45;7.89;False;CHEMBL1044552;Inhibition of BACE1 expressed in CHOK1 cells coexpressing human recombinant wild type APP assessed as blockade of amyloid beta production by ELISA;B;BAO_0000219;cell-based format;None;None;None;CHO-K1;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1156789;1;Scientific Literature;J. Med. Chem.;2010;CHEMBL3307512
CHEMBL4093064;;0;379.42;0;4.87;9a;O=C(Nc1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1)c1cccnc1;EC50;'=';480.0;nM;6.32;;;UO_0000065;16.65;0.3;1.45;7.31;False;CHEMBL4042453;Inhibition of BACE1 in human H4 cells expressing human APP K595N/M596L double mutant assessed as decrease in amyloid beta 42 and amyloid beta 40 level after overnight incubation by ELISA method;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4041519;1;Scientific Literature;Eur J Med Chem;2017;None
CHEMBL3354262;;0;504.68;2;5.4;53;CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Nc3ccc4ccccc4n3)C2)C1=O;EC50;'=';258.0;nM;6.59;;;UO_0000065;13.05;0.24;1.19;5.98;False;CHEMBL3386391;Inhibition of BACE1-mediated amyloid beta 40 production in HEK293-APPswe/lon cells by whole cell assay;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3352601;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2014;None
CHEMBL3354262;;0;504.68;2;5.4;53;CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCC[C@@H](NC(=O)Nc3ccc4ccccc4n3)C2)C1=O;EC50;'=';110.0;nM;6.96;;;UO_0000065;13.79;0.26;1.56;6.31;False;CHEMBL3386396;Inhibition of BACE1-mediated amyloid beta 40 production in HEK293-APPswe/lon cells by whole cell assay in presence of P-gp inhibitor;B;BAO_0000219;cell-based format;Homo sapiens;None;None;None;None;CHEMBL4822;Beta-secretase 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3352601;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2014;None
